Year,Month,Station_Code,Station_Name,Latitude,Longitude,NDVI
2018,11,423,구로,37.49328,126.82629,0.117553644
2018,11,424,강북,37.63801,127.00981,0.11951981
2018,11,425,남현,37.46347,126.98154,0.24621071
2018,11,509,관악,37.45284,126.95015,0.13580649
2018,11,510,영등포,37.52706,126.90705,0.14596058
2018,11,889,현충원,37.50036,126.97652,0.20423578
2022,10,400,강남,37.4982,127.08162,0.17373437
2022,10,401,서초,37.48462,127.02601,0.21995692
2022,10,402,강동,37.55556,127.14498,0.14715275
2022,10,403,송파,37.51151,127.0967,0.09370266
2022,10,404,강서,37.5739,126.82953,0.091871716
2022,10,405,양천,37.52823,126.87937,0.10291665
2022,10,406,도봉,37.66557,127.03042,0.27389985
2022,10,407,노원,37.62186,127.09192,0.18934517
2022,10,408,동대문,37.58463,127.06036,0.14725015
2022,10,409,중랑,37.58551,127.08682,0.09395333
2022,10,410,기상청,37.4933,126.91746,0.171067
2022,10,411,마포,37.55165,126.92915,0.3046383
2022,10,412,서대문,37.57047,126.94078,0.31444028
2022,10,413,광진,37.53344,127.08601,0.27189213
2022,10,414,성북,37.61134,126.99981,0.111674055
2022,10,415,용산,37.51955,126.97629,0.18479282
2022,10,416,은평,37.64647,126.94273,0.13635944
2022,10,417,금천,37.46551,126.90016,0.1304627
2022,10,418,한강,37.52489,126.93904,0.03231725
2022,10,419,중구,37.55236,126.98736,0.16425945
2022,10,421,성동,37.54721,127.03885,0.1255194
2022,10,422,북악산,37.60344,126.98437,0.14875634
2022,10,423,구로,37.49328,126.82629,0.1800226
2022,10,424,강북,37.63801,127.00981,0.13451
2022,10,425,남현,37.46347,126.98154,0.21888655
2022,10,509,관악,37.45284,126.95015,0.17333122
2022,10,510,영등포,37.52706,126.90705,0.12485346
2022,10,889,현충원,37.50036,126.97652,0.24617502
2022,12,400,강남,37.4982,127.08162,0.10427228
2022,12,401,서초,37.48462,127.02601,0.13503002
2022,12,402,강동,37.55556,127.14498,0.070051715
2022,12,403,송파,37.51151,127.0967,0.03933109
2022,12,404,강서,37.5739,126.82953,0.05468438
2022,12,405,양천,37.52823,126.87937,0.110042825
2022,12,406,도봉,37.66557,127.03042,0.1641133
2022,12,407,노원,37.62186,127.09192,0.09125481
2022,12,408,동대문,37.58463,127.06036,0.074844316
2022,12,409,중랑,37.58551,127.08682,0.024604531
2022,12,410,기상청,37.4933,126.91746,0.060963243
2022,12,411,마포,37.55165,126.92915,0.106748246
2022,12,412,서대문,37.57047,126.94078,0.17250921
2022,12,413,광진,37.53344,127.08601,0.084265634
2022,12,414,성북,37.61134,126.99981,0.07440609
2022,12,415,용산,37.51955,126.97629,0.106767945
2022,12,416,은평,37.64647,126.94273,0.075793445
2022,12,417,금천,37.46551,126.90016,0.08518194
2022,12,418,한강,37.52489,126.93904,0.028492708
2022,12,419,중구,37.55236,126.98736,0.013231256
2022,12,421,성동,37.54721,127.03885,0.029672138
2022,12,422,북악산,37.60344,126.98437,0.05370358
2022,12,423,구로,37.49328,126.82629,0.10423216
2022,12,424,강북,37.63801,127.00981,0.062586196
2022,12,425,남현,37.46347,126.98154,0.08623106
2022,12,509,관악,37.45284,126.95015,0.12167965
2022,12,510,영등포,37.52706,126.90705,0.10777047
2022,12,889,현충원,37.50036,126.97652,0.08617767
2013,5,400,강남,37.4982,127.08162,0.15582523
2013,5,401,서초,37.48462,127.02601,0.18417932
2013,5,402,강동,37.55556,127.14498,0.14930183
2013,5,403,송파,37.51151,127.0967,0.092568554
2013,5,404,강서,37.5739,126.82953,0.111119226
2013,5,405,양천,37.52823,126.87937,0.110667914
2013,5,406,도봉,37.66557,127.03042,0.23435661
2013,5,407,노원,37.62186,127.09192,0.15504064
2013,5,408,동대문,37.58463,127.06036,0.111612536
2013,5,409,중랑,37.58551,127.08682,0.06747484
2013,5,410,기상청,37.4933,126.91746,0.13786581
2013,5,411,마포,37.55165,126.92915,0.24341373
2013,5,412,서대문,37.57047,126.94078,0.31244573
2013,5,413,광진,37.53344,127.08601,0.17690778
2013,5,414,성북,37.61134,126.99981,0.12587704
2013,5,415,용산,37.51955,126.97629,0.17778133
2013,5,416,은평,37.64647,126.94273,0.115833044
2013,5,417,금천,37.46551,126.90016,0.12479809
2013,5,418,한강,37.52489,126.93904,0.034191813
2013,5,419,중구,37.55236,126.98736,0.2155573
2013,5,421,성동,37.54721,127.03885,0.09470213
2013,5,422,북악산,37.60344,126.98437,0.15509848
2013,5,423,구로,37.49328,126.82629,0.117905244
2013,5,424,강북,37.63801,127.00981,0.23265779
2013,5,425,남현,37.46347,126.98154,0.25357047
2013,5,509,관악,37.45284,126.95015,0.18998288
2013,5,510,영등포,37.52706,126.90705,0.11470931
2013,5,889,현충원,37.50036,126.97652,0.19675441
2015,3,400,강남,37.4982,127.08162,0.10298975
2015,3,401,서초,37.48462,127.02601,0.08148594
2015,3,402,강동,37.55556,127.14498,0.08980328
2015,3,403,송파,37.51151,127.0967,0.065737225
2015,3,404,강서,37.5739,126.82953,0.0886181
2015,3,405,양천,37.52823,126.87937,0.08489811
2015,3,406,도봉,37.66557,127.03042,0.08873427
2015,3,407,노원,37.62186,127.09192,0.07336483
2015,3,408,동대문,37.58463,127.06036,0.064824075
2015,3,409,중랑,37.58551,127.08682,0.048481192
2015,3,410,기상청,37.4933,126.91746,0.06567443
2015,3,411,마포,37.55165,126.92915,0.09755679
2015,3,412,서대문,37.57047,126.94078,0.13274916
2015,3,413,광진,37.53344,127.08601,0.08536275
2015,3,414,성북,37.61134,126.99981,0.059228994
2015,3,415,용산,37.51955,126.97629,0.07265749
2015,3,416,은평,37.64647,126.94273,0.07862543
2015,3,417,금천,37.46551,126.90016,0.0924173
2015,3,418,한강,37.52489,126.93904,0.032099374
2015,3,419,중구,37.55236,126.98736,0.030502064
2015,3,421,성동,37.54721,127.03885,0.041908234
2015,3,422,북악산,37.60344,126.98437,0.05874217
2015,3,423,구로,37.49328,126.82629,0.052744977
2015,3,424,강북,37.63801,127.00981,0.0791406
2015,3,425,남현,37.46347,126.98154,0.09858678
2015,3,509,관악,37.45284,126.95015,0.079782456
2015,3,510,영등포,37.52706,126.90705,0.08864904
2015,3,889,현충원,37.50036,126.97652,0.08924627
2017,1,400,강남,37.4982,127.08162,0.11042086
2017,1,401,서초,37.48462,127.02601,0.099811845
2017,1,402,강동,37.55556,127.14498,0.074425295
2017,1,403,송파,37.51151,127.0967,0.042038478
2017,1,404,강서,37.5739,126.82953,0.09024762
2017,1,405,양천,37.52823,126.87937,0.083397314
2017,1,406,도봉,37.66557,127.03042,0.11807053
2017,1,407,노원,37.62186,127.09192,0.09469822
2017,1,408,동대문,37.58463,127.06036,0.07985626
2017,1,409,중랑,37.58551,127.08682,0.031651463
2017,1,410,기상청,37.4933,126.91746,0.0758602
2017,1,411,마포,37.55165,126.92915,0.102346204
2017,1,412,서대문,37.57047,126.94078,0.15634063
2017,1,413,광진,37.53344,127.08601,0.09912804
2017,1,414,성북,37.61134,126.99981,0.08161549
2017,1,415,용산,37.51955,126.97629,0.08491714
2017,1,416,은평,37.64647,126.94273,0.0903726
2017,1,417,금천,37.46551,126.90016,0.10256319
2017,1,418,한강,37.52489,126.93904,0.04419044
2017,1,419,중구,37.55236,126.98736,-0.005999469
2017,1,421,성동,37.54721,127.03885,0.036808915
2017,1,422,북악산,37.60344,126.98437,0.05220984
2017,1,423,구로,37.49328,126.82629,0.07333277
2017,1,424,강북,37.63801,127.00981,0.058253437
2017,1,425,남현,37.46347,126.98154,0.1306804
2017,1,509,관악,37.45284,126.95015,0.07759822
2017,1,510,영등포,37.52706,126.90705,0.09953975
2017,1,889,현충원,37.50036,126.97652,0.09094457
2022,9,400,강남,37.4982,127.08162,0.20936558
2022,9,401,서초,37.48462,127.02601,0.27276117
2022,9,402,강동,37.55556,127.14498,0.16828063
2022,9,403,송파,37.51151,127.0967,0.11752962
2022,9,404,강서,37.5739,126.82953,0.22655192
2022,9,405,양천,37.52823,126.87937,0.11457467
2022,9,406,도봉,37.66557,127.03042,0.31650707
2022,9,407,노원,37.62186,127.09192,0.1745594
2022,9,408,동대문,37.58463,127.06036,0.15852077
2022,9,409,중랑,37.58551,127.08682,0.14016095
2022,9,410,기상청,37.4933,126.91746,0.2
2022,9,411,마포,37.55165,126.92915,0.42030877
2022,9,412,서대문,37.57047,126.94078,0.32570505
2022,9,413,광진,37.53344,127.08601,0.31262136
2022,9,414,성북,37.61134,126.99981,0.1304911
2022,9,415,용산,37.51955,126.97629,0.2571068
2022,9,416,은평,37.64647,126.94273,0.14141573
2022,9,417,금천,37.46551,126.90016,0.13906726
2022,9,418,한강,37.52489,126.93904,0.009416332
2022,9,419,중구,37.55236,126.98736,0.2359872
2022,9,421,성동,37.54721,127.03885,0.19598526
2022,9,422,북악산,37.60344,126.98437,0.16026555
2022,9,423,구로,37.49328,126.82629,0.21860431
2022,9,424,강북,37.63801,127.00981,0.2494085
2022,9,425,남현,37.46347,126.98154,0.23337907
2022,9,509,관악,37.45284,126.95015,0.24387197
2022,9,510,영등포,37.52706,126.90705,0.1503801
2022,9,889,현충원,37.50036,126.97652,0.258678
2018,12,400,강남,37.4982,127.08162,0.10533587
2018,12,401,서초,37.48462,127.02601,0.09897521
2018,12,402,강동,37.55556,127.14498,0.09497921
2018,12,403,송파,37.51151,127.0967,0.028847534
2018,12,404,강서,37.5739,126.82953,0.09828393
2018,12,405,양천,37.52823,126.87937,0.09232461
2018,12,406,도봉,37.66557,127.03042,0.11362179
2018,12,407,노원,37.62186,127.09192,0.09908216
2018,12,408,동대문,37.58463,127.06036,0.057366304
2018,12,409,중랑,37.58551,127.08682,0.040503193
2018,12,410,기상청,37.4933,126.91746,0.071923375
2018,12,411,마포,37.55165,126.92915,0.09232928
2018,12,412,서대문,37.57047,126.94078,0.15587658
2018,12,413,광진,37.53344,127.08601,0.11290322
2018,12,414,성북,37.61134,126.99981,0.07286582
2018,12,415,용산,37.51955,126.97629,0.09700967
2018,12,416,은평,37.64647,126.94273,0.09870069
2018,12,417,금천,37.46551,126.90016,0.08600311
2018,12,418,한강,37.52489,126.93904,0.037178762
2018,12,419,중구,37.55236,126.98736,0.008210352
2018,12,421,성동,37.54721,127.03885,0.0049601244
2018,12,422,북악산,37.60344,126.98437,0.05879636
2018,12,423,구로,37.49328,126.82629,0.08886362
2018,12,424,강북,37.63801,127.00981,0.04482775
2018,12,425,남현,37.46347,126.98154,0.14017838
2018,12,509,관악,37.45284,126.95015,0.08276824
2018,12,510,영등포,37.52706,126.90705,0.09879518
2018,12,889,현충원,37.50036,126.97652,0.101227745
2014,12,400,강남,37.4982,127.08162,0.10203729
2014,12,401,서초,37.48462,127.02601,0.1201961
2014,12,402,강동,37.55556,127.14498,0.07403536
2014,12,403,송파,37.51151,127.0967,0.022842146
2014,12,404,강서,37.5739,126.82953,0.08603271
2014,12,405,양천,37.52823,126.87937,0.092328176
2014,12,406,도봉,37.66557,127.03042,0.111128114
2014,12,407,노원,37.62186,127.09192,0.093059205
2014,12,408,동대문,37.58463,127.06036,0.061273683
2014,12,409,중랑,37.58551,127.08682,0.02662206
2014,12,410,기상청,37.4933,126.91746,0.052653607
2014,12,411,마포,37.55165,126.92915,0.089568466
2014,12,412,서대문,37.57047,126.94078,0.15008838
2014,12,413,광진,37.53344,127.08601,0.09941171
2014,12,414,성북,37.61134,126.99981,0.06860321
2014,12,415,용산,37.51955,126.97629,0.07990605
2014,12,416,은평,37.64647,126.94273,0.0984205
2014,12,417,금천,37.46551,126.90016,0.09116789
2014,12,418,한강,37.52489,126.93904,0.021563575
2014,12,419,중구,37.55236,126.98736,0.011593614
2014,12,421,성동,37.54721,127.03885,0.002556818
2014,12,422,북악산,37.60344,126.98437,0.05700075
2014,12,423,구로,37.49328,126.82629,0.061451726
2014,12,424,강북,37.63801,127.00981,0.04723049
2014,12,425,남현,37.46347,126.98154,0.1253998
2014,12,509,관악,37.45284,126.95015,0.067443505
2014,12,510,영등포,37.52706,126.90705,0.10447062
2014,12,889,현충원,37.50036,126.97652,0.10024409
2015,6,400,강남,37.4982,127.08162,0.18487294
2015,6,401,서초,37.48462,127.02601,0.18889841
2015,6,402,강동,37.55556,127.14498,0.13414359
2015,6,403,송파,37.51151,127.0967,0.09610734
2015,6,404,강서,37.5739,126.82953,0.14552923
2015,6,405,양천,37.52823,126.87937,0.11301443
2015,6,406,도봉,37.66557,127.03042,0.2185072
2015,6,407,노원,37.62186,127.09192,0.1942426
2015,6,408,동대문,37.58463,127.06036,0.13320456
2015,6,409,중랑,37.58551,127.08682,0.08619913
2015,6,410,기상청,37.4933,126.91746,0.17822112
2015,6,411,마포,37.55165,126.92915,0.2473134
2015,6,412,서대문,37.57047,126.94078,0.28735888
2015,6,413,광진,37.53344,127.08601,0.21260138
2015,6,414,성북,37.61134,126.99981,0.15201046
2015,6,415,용산,37.51955,126.97629,0.20720577
2015,6,416,은평,37.64647,126.94273,0.16038768
2015,6,417,금천,37.46551,126.90016,0.15981735
2015,6,418,한강,37.52489,126.93904,0.05030391
2015,6,419,중구,37.55236,126.98736,0.25607228
2015,6,421,성동,37.54721,127.03885,0.10178919
2015,6,422,북악산,37.60344,126.98437,0.2098318
2015,6,423,구로,37.49328,126.82629,0.19712858
2015,6,424,강북,37.63801,127.00981,0.27424225
2015,6,425,남현,37.46347,126.98154,0.2502687
2015,6,509,관악,37.45284,126.95015,0.22847855
2015,6,510,영등포,37.52706,126.90705,0.15583521
2015,6,889,현충원,37.50036,126.97652,0.24987838
2020,12,400,강남,37.4982,127.08162,0.13161562
2020,12,401,서초,37.48462,127.02601,0.10589827
2020,12,402,강동,37.55556,127.14498,0.08183538
2020,12,403,송파,37.51151,127.0967,0.036747143
2020,12,404,강서,37.5739,126.82953,0.098419115
2020,12,405,양천,37.52823,126.87937,0.08355981
2020,12,406,도봉,37.66557,127.03042,0.10725995
2020,12,407,노원,37.62186,127.09192,0.1109989
2020,12,408,동대문,37.58463,127.06036,0.0728035
2020,12,409,중랑,37.58551,127.08682,0.05555814
2020,12,410,기상청,37.4933,126.91746,0.029220317
2020,12,411,마포,37.55165,126.92915,0.09348774
2020,12,412,서대문,37.57047,126.94078,0.18128681
2020,12,413,광진,37.53344,127.08601,0.088942766
2020,12,414,성북,37.61134,126.99981,0.069026984
2020,12,415,용산,37.51955,126.97629,0.090642296
2020,12,416,은평,37.64647,126.94273,0.08081701
2020,12,417,금천,37.46551,126.90016,0.10057905
2020,12,418,한강,37.52489,126.93904,0.014691953
2020,12,419,중구,37.55236,126.98736,0.0349066
2020,12,421,성동,37.54721,127.03885,0.037909932
2020,12,422,북악산,37.60344,126.98437,0.060463335
2020,12,423,구로,37.49328,126.82629,0.11423306
2020,12,424,강북,37.63801,127.00981,0.038083054
2020,12,425,남현,37.46347,126.98154,0.14337689
2020,12,509,관악,37.45284,126.95015,0.10580762
2020,12,510,영등포,37.52706,126.90705,0.101413354
2020,12,889,현충원,37.50036,126.97652,0.09717514
2017,4,400,강남,37.4982,127.08162,0.1119639
2017,4,401,서초,37.48462,127.02601,0.08913368
2017,4,402,강동,37.55556,127.14498,0.13884674
2017,4,403,송파,37.51151,127.0967,0.08595334
2017,4,404,강서,37.5739,126.82953,0.08513489
2017,4,405,양천,37.52823,126.87937,0.075931355
2017,4,406,도봉,37.66557,127.03042,0.0978047
2017,4,407,노원,37.62186,127.09192,0.08688928
2017,4,408,동대문,37.58463,127.06036,0.07235637
2017,4,409,중랑,37.58551,127.08682,0.05145286
2017,4,410,기상청,37.4933,126.91746,0.08726527
2017,4,411,마포,37.55165,126.92915,0.10597858
2017,4,412,서대문,37.57047,126.94078,0.13423759
2017,4,413,광진,37.53344,127.08601,0.08336686
2017,4,414,성북,37.61134,126.99981,0.07052258
2017,4,415,용산,37.51955,126.97629,0.06586345
2017,4,416,은평,37.64647,126.94273,0.09465738
2017,4,417,금천,37.46551,126.90016,0.08542121
2017,4,418,한강,37.52489,126.93904,0.035309363
2017,4,419,중구,37.55236,126.98736,0.030123645
2017,4,421,성동,37.54721,127.03885,0.04888206
2017,4,422,북악산,37.60344,126.98437,0.07500195
2017,4,423,구로,37.49328,126.82629,0.05548714
2017,4,424,강북,37.63801,127.00981,0.079663076
2017,4,425,남현,37.46347,126.98154,0.11727995
2017,4,509,관악,37.45284,126.95015,0.08814454
2017,4,510,영등포,37.52706,126.90705,0.0802305
2017,4,889,현충원,37.50036,126.97652,0.08816197
2017,5,400,강남,37.4982,127.08162,0.1580963
2017,5,401,서초,37.48462,127.02601,0.19338867
2017,5,402,강동,37.55556,127.14498,0.14757611
2017,5,403,송파,37.51151,127.0967,0.09842318
2017,5,404,강서,37.5739,126.82953,0.11035879
2017,5,405,양천,37.52823,126.87937,0.11147077
2017,5,406,도봉,37.66557,127.03042,0.273531
2017,5,407,노원,37.62186,127.09192,0.17727593
2017,5,408,동대문,37.58463,127.06036,0.12912466
2017,5,409,중랑,37.58551,127.08682,0.07091172
2017,5,410,기상청,37.4933,126.91746,0.17139532
2017,5,411,마포,37.55165,126.92915,0.23990148
2017,5,412,서대문,37.57047,126.94078,0.25735918
2017,5,413,광진,37.53344,127.08601,0.20724975
2017,5,414,성북,37.61134,126.99981,0.11301476
2017,5,415,용산,37.51955,126.97629,0.18448812
2017,5,416,은평,37.64647,126.94273,0.11110487
2017,5,417,금천,37.46551,126.90016,0.1385064
2017,5,418,한강,37.52489,126.93904,0.03156171
2017,5,419,중구,37.55236,126.98736,0.23277813
2017,5,421,성동,37.54721,127.03885,0.08130051
2017,5,422,북악산,37.60344,126.98437,0.15602197
2017,5,423,구로,37.49328,126.82629,0.13800554
2017,5,424,강북,37.63801,127.00981,0.20819889
2017,5,425,남현,37.46347,126.98154,0.237557
2017,5,509,관악,37.45284,126.95015,0.1896741
2017,5,510,영등포,37.52706,126.90705,0.12948
2017,5,889,현충원,37.50036,126.97652,0.20975402
2015,7,400,강남,37.4982,127.08162,0.19692078
2015,7,401,서초,37.48462,127.02601,0.21442668
2015,7,402,강동,37.55556,127.14498,0.19777317
2015,7,403,송파,37.51151,127.0967,0.10053115
2015,7,404,강서,37.5739,126.82953,0.13689843
2015,7,405,양천,37.52823,126.87937,0.12831877
2015,7,406,도봉,37.66557,127.03042,0.28632823
2015,7,407,노원,37.62186,127.09192,0.20648928
2015,7,408,동대문,37.58463,127.06036,0.14528827
2015,7,409,중랑,37.58551,127.08682,0.08567823
2015,7,410,기상청,37.4933,126.91746,0.16278064
2015,7,411,마포,37.55165,126.92915,0.28525364
2015,7,412,서대문,37.57047,126.94078,0.34023112
2015,7,413,광진,37.53344,127.08601,0.24153188
2015,7,414,성북,37.61134,126.99981,0.121131144
2015,7,415,용산,37.51955,126.97629,0.23354256
2015,7,416,은평,37.64647,126.94273,0.05392197
2015,7,417,금천,37.46551,126.90016,0.16106229
2015,7,418,한강,37.52489,126.93904,0.029300457
2015,7,419,중구,37.55236,126.98736,0.28932935
2015,7,421,성동,37.54721,127.03885,0.08554635
2015,7,422,북악산,37.60344,126.98437,0.1563233
2015,7,423,구로,37.49328,126.82629,0.17421854
2015,7,424,강북,37.63801,127.00981,0.26098627
2015,7,425,남현,37.46347,126.98154,0.27800894
2015,7,509,관악,37.45284,126.95015,0.22187535
2015,7,510,영등포,37.52706,126.90705,0.1369914
2015,7,889,현충원,37.50036,126.97652,0.26336968
2016,12,400,강남,37.4982,127.08162,0.12249123
2016,12,401,서초,37.48462,127.02601,0.1126677
2016,12,402,강동,37.55556,127.14498,0.09760589
2016,12,403,송파,37.51151,127.0967,0.02893649
2016,12,404,강서,37.5739,126.82953,0.08513611
2016,12,405,양천,37.52823,126.87937,0.08712349
2016,12,406,도봉,37.66557,127.03042,0.116753586
2016,12,407,노원,37.62186,127.09192,0.10068354
2016,12,408,동대문,37.58463,127.06036,0.07980636
2016,12,409,중랑,37.58551,127.08682,0.021877805
2016,12,410,기상청,37.4933,126.91746,0.059351586
2016,12,411,마포,37.55165,126.92915,0.105534434
2016,12,412,서대문,37.57047,126.94078,0.1565888
2016,12,413,광진,37.53344,127.08601,0.09887502
2016,12,414,성북,37.61134,126.99981,0.07631766
2016,12,415,용산,37.51955,126.97629,0.042913385
2016,12,416,은평,37.64647,126.94273,0.07047428
2016,12,417,금천,37.46551,126.90016,0.079091996
2016,12,418,한강,37.52489,126.93904,0.044623815
2016,12,419,중구,37.55236,126.98736,0.028786374
2016,12,421,성동,37.54721,127.03885,0.014877968
2016,12,422,북악산,37.60344,126.98437,0.047545478
2016,12,423,구로,37.49328,126.82629,0.044648755
2016,12,424,강북,37.63801,127.00981,0.051542327
2016,12,425,남현,37.46347,126.98154,0.12207902
2016,12,509,관악,37.45284,126.95015,0.10040773
2016,12,510,영등포,37.52706,126.90705,0.068768784
2016,12,889,현충원,37.50036,126.97652,0.039369263
2024,8,400,강남,37.4982,127.08162,0.22176658
2024,8,401,서초,37.48462,127.02601,0.32772863
2024,8,402,강동,37.55556,127.14498,0.16791263
2024,8,403,송파,37.51151,127.0967,0.13565937
2024,8,404,강서,37.5739,126.82953,0.1957083
2024,8,405,양천,37.52823,126.87937,0.17815149
2024,8,406,도봉,37.66557,127.03042,0.24250098
2024,8,407,노원,37.62186,127.09192,0.25843474
2024,8,408,동대문,37.58463,127.06036,0.17401078
2024,8,409,중랑,37.58551,127.08682,0.100890435
2024,8,410,기상청,37.4933,126.91746,0.103174604
2024,8,411,마포,37.55165,126.92915,0.37835917
2024,8,412,서대문,37.57047,126.94078,0.33490425
2024,8,413,광진,37.53344,127.08601,0.3084269
2024,8,414,성북,37.61134,126.99981,0.16751388
2024,8,415,용산,37.51955,126.97629,0.24707669
2024,8,416,은평,37.64647,126.94273,0.20682865
2024,8,417,금천,37.46551,126.90016,0.13775203
2024,8,418,한강,37.52489,126.93904,0.047886226
2024,8,419,중구,37.55236,126.98736,0.17108549
2024,8,421,성동,37.54721,127.03885,0.16287915
2024,8,422,북악산,37.60344,126.98437,0.19063558
2024,8,423,구로,37.49328,126.82629,0.12437099
2024,8,424,강북,37.63801,127.00981,0.194144
2024,8,425,남현,37.46347,126.98154,0.29667896
2024,8,509,관악,37.45284,126.95015,0.25601953
2024,8,510,영등포,37.52706,126.90705,0.116736405
2024,8,889,현충원,37.50036,126.97652,0.3367571
2013,3,400,강남,37.4982,127.08162,0.110685915
2013,3,401,서초,37.48462,127.02601,0.10217894
2013,3,402,강동,37.55556,127.14498,0.09277197
2013,3,403,송파,37.51151,127.0967,0.0661629
2013,3,405,양천,37.52823,126.87937,0.093697496
2013,3,406,도봉,37.66557,127.03042,0.10677074
2013,3,407,노원,37.62186,127.09192,0.08596514
2013,3,408,동대문,37.58463,127.06036,0.072608106
2013,3,409,중랑,37.58551,127.08682,0.04985505
2013,3,410,기상청,37.4933,126.91746,0.07112616
2013,3,411,마포,37.55165,126.92915,0.11285441
2013,3,412,서대문,37.57047,126.94078,0.1497651
2013,3,413,광진,37.53344,127.08601,0.099976406
2013,3,414,성북,37.61134,126.99981,0.053577673
2013,3,415,용산,37.51955,126.97629,0.065674596
2013,3,416,은평,37.64647,126.94273,0.08411782
2013,3,417,금천,37.46551,126.90016,0.11024499
2013,3,418,한강,37.52489,126.93904,0.028964274
2013,3,419,중구,37.55236,126.98736,0.052319497
2013,3,421,성동,37.54721,127.03885,0.037490904
2013,3,422,북악산,37.60344,126.98437,0.06403519
2013,3,423,구로,37.49328,126.82629,0.036334667
2013,3,424,강북,37.63801,127.00981,0.09872846
2013,3,425,남현,37.46347,126.98154,0.118800655
2013,3,509,관악,37.45284,126.95015,0.08762542
2013,3,510,영등포,37.52706,126.90705,0.09608496
2013,3,889,현충원,37.50036,126.97652,0.09558359
2016,10,400,강남,37.4982,127.08162,0.1750235
2016,10,401,서초,37.48462,127.02601,0.22707778
2016,10,402,강동,37.55556,127.14498,0.15301207
2016,10,403,송파,37.51151,127.0967,0.058080696
2016,10,404,강서,37.5739,126.82953,0.125451
2016,10,405,양천,37.52823,126.87937,0.12554455
2016,10,406,도봉,37.66557,127.03042,0.2689398
2016,10,407,노원,37.62186,127.09192,0.21958971
2016,10,408,동대문,37.58463,127.06036,0.14532502
2016,10,409,중랑,37.58551,127.08682,0.07188065
2016,10,410,기상청,37.4933,126.91746,0.14552012
2016,10,411,마포,37.55165,126.92915,0.28145224
2016,10,412,서대문,37.57047,126.94078,0.3175649
2016,10,413,광진,37.53344,127.08601,0.23083323
2016,10,414,성북,37.61134,126.99981,0.13514422
2016,10,415,용산,37.51955,126.97629,0.1563128
2016,10,416,은평,37.64647,126.94273,0.11760405
2016,10,417,금천,37.46551,126.90016,0.1361579
2016,10,418,한강,37.52489,126.93904,0.04596284
2016,10,419,중구,37.55236,126.98736,0.15017065
2016,10,421,성동,37.54721,127.03885,0.058616012
2016,10,422,북악산,37.60344,126.98437,0.16228071
2016,10,423,구로,37.49328,126.82629,0.16473503
2016,10,424,강북,37.63801,127.00981,0.16686499
2016,10,425,남현,37.46347,126.98154,0.25479987
2016,10,509,관악,37.45284,126.95015,0.16819072
2016,10,510,영등포,37.52706,126.90705,0.13337441
2016,10,889,현충원,37.50036,126.97652,0.284002
2015,5,400,강남,37.4982,127.08162,0.16549593
2015,5,401,서초,37.48462,127.02601,0.19917962
2015,5,402,강동,37.55556,127.14498,0.15725502
2015,5,403,송파,37.51151,127.0967,0.08504094
2015,5,404,강서,37.5739,126.82953,0.11358279
2015,5,405,양천,37.52823,126.87937,0.09701523
2015,5,406,도봉,37.66557,127.03042,0.23114173
2015,5,407,노원,37.62186,127.09192,0.16344926
2015,5,408,동대문,37.58463,127.06036,0.14493877
2015,5,409,중랑,37.58551,127.08682,0.07724284
2015,5,410,기상청,37.4933,126.91746,0.16636023
2015,5,411,마포,37.55165,126.92915,0.20937896
2015,5,412,서대문,37.57047,126.94078,0.23396114
2015,5,413,광진,37.53344,127.08601,0.19721027
2015,5,414,성북,37.61134,126.99981,0.12472335
2015,5,415,용산,37.51955,126.97629,0.14925191
2015,5,416,은평,37.64647,126.94273,0.1293501
2015,5,417,금천,37.46551,126.90016,0.12831347
2015,5,418,한강,37.52489,126.93904,0.047500566
2015,5,419,중구,37.55236,126.98736,0.2548374
2015,5,421,성동,37.54721,127.03885,0.0901539
2015,5,422,북악산,37.60344,126.98437,0.15673849
2015,5,423,구로,37.49328,126.82629,0.12111369
2015,5,424,강북,37.63801,127.00981,0.22319695
2015,5,425,남현,37.46347,126.98154,0.22295927
2015,5,509,관악,37.45284,126.95015,0.21443097
2015,5,510,영등포,37.52706,126.90705,0.1455757
2015,5,889,현충원,37.50036,126.97652,0.17028795
2020,11,400,강남,37.4982,127.08162,0.10348936
2020,11,401,서초,37.48462,127.02601,0.08887432
2020,11,402,강동,37.55556,127.14498,0.051863063
2020,11,403,송파,37.51151,127.0967,0.03729024
2020,11,404,강서,37.5739,126.82953,0.08297184
2020,11,405,양천,37.52823,126.87937,0.07821129
2020,11,406,도봉,37.66557,127.03042,0.09834757
2020,11,407,노원,37.62186,127.09192,0.08649402
2020,11,408,동대문,37.58463,127.06036,0.07790402
2020,11,409,중랑,37.58551,127.08682,0.039380897
2020,11,410,기상청,37.4933,126.91746,0.0539802
2020,11,411,마포,37.55165,126.92915,0.08537334
2020,11,412,서대문,37.57047,126.94078,0.14779305
2020,11,413,광진,37.53344,127.08601,0.076555885
2020,11,414,성북,37.61134,126.99981,0.062307175
2020,11,415,용산,37.51955,126.97629,0.07603584
2020,11,416,은평,37.64647,126.94273,0.09165303
2020,11,417,금천,37.46551,126.90016,0.09185643
2020,11,418,한강,37.52489,126.93904,0.031516336
2020,11,419,중구,37.55236,126.98736,0.015357266
2020,11,421,성동,37.54721,127.03885,0.03136843
2020,11,422,북악산,37.60344,126.98437,0.059552558
